"text","pos","neg"
"Joe Manchin leads opposition to Bidens climate bill, backed by support from oil, gas and coal",0.213,0
"Joe Manchin leads opposition to Bidens climate bill, backed by support from oil, gas and coal",0.213,0
"Joe Manchin leads opposition to Bidens climate bill, backed by support from oil, gas and coal",0.213,0
"Joe Manchin leads opposition to Bidens climate bill, backed by support from oil, gas and coal",0.213,0
"Joe Manchin leads opposition to Bidens climate bill, backed by support from oil, gas and coal",0.213,0
"Joe Manchin leads opposition to Bidens climate bill, backed by support from oil, gas and coal",0.213,0
"Joe Manchin leads opposition to Bidens climate bill, backed by support from oil, gas and coal",0.213,0
"So Sunrise thinks its bad for Biden to meet with Joe Manchin, the guy whose vote is pivotal to passing any climate legislation",0,0.137
"So Sunrise thinks its bad for Biden to meet with Joe Manchin, the guy whose vote is pivotal to passing any climate legislation",0,0.137
"So Sunrise thinks its bad for Biden to meet with Joe Manchin, the guy whose vote is pivotal to passing any climate legislation",0,0.137
"So Sunrise thinks its bad for Biden to meet with Joe Manchin, the guy whose vote is pivotal to passing any climate legislation",0,0.137
"So Sunrise thinks its bad for Biden to meet with Joe Manchin, the guy whose vote is pivotal to passing any climate legislation",0,0.137
"So Sunrise thinks its bad for Biden to meet with Joe Manchin, the guy whose vote is pivotal to passing any climate legislation",0,0.137
"So Sunrise thinks its bad for Biden to meet with Joe Manchin, the guy whose vote is pivotal to passing any climate legislation",0,0.137
"So Sunrise thinks its bad for Biden to meet with Joe Manchin, the guy whose vote is pivotal to passing any climate legislation",0,0.137
"So Sunrise thinks its bad for Biden to meet with Joe Manchin, the guy whose vote is pivotal to passing any climate legislation",0,0.137
"So Sunrise thinks its bad for Biden to meet with Joe Manchin, the guy whose vote is pivotal to passing any climate legislation",0,0.137
"So Sunrise thinks its bad for Biden to meet with Joe Manchin, the guy whose vote is pivotal to passing any climate legislation",0,0.137
"So Sunrise thinks its bad for Biden to meet with Joe Manchin, the guy whose vote is pivotal to passing any climate legislation",0,0.137
"So Sunrise thinks its bad for Biden to meet with Joe Manchin, the guy whose vote is pivotal to passing any climate legislation",0,0.137
"So Sunrise thinks its bad for Biden to meet with Joe Manchin, the guy whose vote is pivotal to passing any climate legislation",0,0.137
"So Sunrise thinks its bad for Biden to meet with Joe Manchin, the guy whose vote is pivotal to passing any climate legislation",0,0.137
"So Sunrise thinks its bad for Biden to meet with Joe Manchin, the guy whose vote is pivotal to passing any climate legislation",0,0.137
"So Sunrise thinks its bad for Biden to meet with Joe Manchin, the guy whose vote is pivotal to passing any climate legislation",0,0.137
"So Sunrise thinks its bad for Biden to meet with Joe Manchin, the guy whose vote is pivotal to passing any climate legislation",0,0.137
"So Sunrise thinks its bad for Biden to meet with Joe Manchin, the guy whose vote is pivotal to passing any climate legislation",0,0.137
"So Sunrise thinks its bad for Biden to meet with Joe Manchin, the guy whose vote is pivotal to passing any climate legislation",0,0.137
"So Sunrise thinks its bad for Biden to meet with Joe Manchin, the guy whose vote is pivotal to passing any climate legislation",0,0.137
"So Sunrise thinks its bad for Biden to meet with Joe Manchin, the guy whose vote is pivotal to passing any climate legislation",0,0.137
"So Sunrise thinks its bad for Biden to meet with Joe Manchin, the guy whose vote is pivotal to passing any climate legislation",0,0.137
"So Sunrise thinks its bad for Biden to meet with Joe Manchin, the guy whose vote is pivotal to passing any climate legislation",0,0.137
"So Sunrise thinks its bad for Biden to meet with Joe Manchin, the guy whose vote is pivotal to passing any climate legislation",0,0.137
"So Sunrise thinks its bad for Biden to meet with Joe Manchin, the guy whose vote is pivotal to passing any climate legislation",0,0.137
"So Sunrise thinks its bad for Biden to meet with Joe Manchin, the guy whose vote is pivotal to passing any climate legislation",0,0.137
"So Sunrise thinks its bad for Biden to meet with Joe Manchin, the guy whose vote is pivotal to passing any climate legislation",0,0.137
"So Sunrise thinks its bad for Biden to meet with Joe Manchin, the guy whose vote is pivotal to passing any climate legislation",0,0.137
"So Sunrise thinks its bad for Biden to meet with Joe Manchin, the guy whose vote is pivotal to passing any climate legislation",0,0.137
"Joe Manchin is wrecking the Senate climate change bill- Democrats' reconciliation spending package is the best hope for action on climate change.",0.262,0
"Joe Manchin is wrecking the Senate climate change bill- Democrats' reconciliation spending package is the best hope for action on climate change.",0.262,0
"Joe Manchin is wrecking the Senate climate change bill- Democrats' reconciliation spending package is the best hope for action on climate change.",0.262,0
"Joe Manchin is wrecking the Senate climate change bill- Democrats' reconciliation spending package is the best hope for action on climate change.",0.262,0
"Joe Manchin is wrecking the Senate climate change bill- Democrats' reconciliation spending package is the best hope for action on climate change.",0.262,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
"Scrutiny grows of Joe Manchins steady stream of support from oil, gas and coal- West Virginia senator who opposes Bidens climate bill has enjoyed fruitful connections to the fossil-fuel sector",0.176,0
